"x.calibrated","x.label","x.units","x.coord","y.calibrated","y.label","y.units","y.coord","group"
0.994186,"x","Group",124,0.01862464,"y","per cent",354,"orangeGrp"
1.994186,"x","Group",296,0.02148997,"y","per cent",350,"cherryGrp"
3,"x","Group",469,0.1726361,"y","per cent",139,"kiwiGrp"
4,"x","Group",641,0.003581662,"y","per cent",375,"grapeGrp"
