"x.calibrated","x.label","x.units","x.coord","y.calibrated","y.label","y.units","y.coord","group"
1.004673,"x",NA,157,0.07208238,"y",NA,344,"orangeGrp"
2,"x",NA,370,0.02860412,"y",NA,420,"cherryGrp"
3.004673,"x",NA,585,0.06350114,"y",NA,359,"kiwiGrp"
4,"x",NA,798,0.005720824,"y",NA,460,"grapeGrp"
